hour,day_of_week,is_holiday,region_id,multiplier
0,3,0,1,1.0056
2,6,0,1,1.0
2,1,0,1,1.0
1,3,0,1,1.0224
14,3,0,1,1.3306
23,0,0,1,1.0
8,5,0,1,1.2785
21,3,0,1,1.0
9,6,0,1,1.2711
5,2,0,1,1.0
7,2,0,1,1.0749
9,3,1,1,1.0
5,4,0,1,1.0
22,2,1,1,1.0
20,2,0,1,2.0235
6,0,0,1,1.0331
6,5,0,1,1.0
18,5,0,1,1.5003
21,3,0,1,1.0962
20,3,0,1,2.2235
21,3,0,1,1.0
11,5,0,1,1.0
6,5,0,1,1.0
0,4,0,1,1.089
6,3,0,1,1.0909
12,4,0,1,1.3742
23,4,0,1,1.0627
10,4,0,1,2.1745
23,5,0,1,1.0
22,0,0,1,1.0
17,4,0,1,2.0456
17,6,0,1,1.7404
16,6,0,1,1.0
7,5,0,1,1.0
4,6,0,1,1.0
21,0,0,1,1.0625
18,3,1,1,1.1527
12,5,0,1,1.0
14,1,0,1,1.3783
10,6,0,1,1.1842
23,2,0,1,1.0
21,4,0,1,1.0895
16,5,0,1,1.0
19,2,0,1,1.9864
22,1,0,1,1.0633
2,3,0,1,1.0
22,1,0,1,1.0105
21,1,0,1,1.0958
10,3,0,1,2.13
0,3,0,1,1.0939
11,3,0,1,1.0
5,2,0,1,1.0466
18,0,0,1,1.9537
21,3,1,1,1.0
5,1,0,1,1.0388
23,4,0,1,1.0
23,2,0,1,1.0455
2,0,0,1,1.0515
11,0,0,1,1.0
6,3,1,1,1.0
10,1,0,1,2.1907
22,2,0,1,1.0
12,6,0,1,1.0
19,2,0,1,2.2814
10,0,0,1,1.9946
13,6,0,1,1.0
22,6,0,1,1.0
17,1,0,1,1.8119
13,3,0,1,1.1979
6,1,0,1,1.0
4,6,0,1,1.0
9,6,0,1,1.1942
22,6,0,1,1.0
18,1,0,1,2.0835
11,0,0,1,1.0
20,1,1,1,1.0994
21,5,0,1,1.0
13,4,0,1,1.3024
2,2,0,1,1.0153
5,0,0,1,1.0
23,5,0,1,1.0
1,5,0,1,1.0
0,5,0,1,1.0
21,6,0,1,1.0
19,6,0,1,1.3672
13,4,0,1,1.253
1,6,0,1,1.0
23,2,0,1,1.0688
23,2,0,1,1.0816
4,2,0,1,1.0
12,0,0,1,1.385
15,4,0,1,1.0719
14,0,0,1,1.1472
9,6,0,1,1.1347
0,2,0,1,1.017
3,5,0,1,1.0
3,6,1,1,1.0
11,5,0,1,1.0
19,5,0,1,1.4791
19,1,0,1,1.8819
15,3,0,1,1.0439
23,3,0,1,1.0151
2,1,0,1,1.0
0,6,0,1,1.0
7,4,0,1,1.0
14,1,0,1,1.3069
6,2,0,1,1.0
15,0,0,1,1.0888
23,1,0,1,1.0118
19,2,0,1,1.9797
12,0,0,1,1.244
22,0,0,1,1.0
18,1,0,1,2.1947
4,3,0,1,1.0
21,2,0,1,1.0267
4,4,0,1,1.0735
19,6,0,1,1.713
1,1,0,1,1.0176
10,2,0,1,1.6712
12,2,0,1,1.1616
0,1,0,1,1.0
15,5,0,1,1.0
14,3,0,1,1.1869
11,2,0,1,1.0
13,2,0,1,1.1173
19,4,0,1,2.3621
7,2,0,1,1.0
13,4,0,1,1.2352
7,4,1,1,1.0
4,2,0,1,1.0
7,3,0,1,1.0252
17,2,0,1,1.7121
4,0,0,1,1.0255
15,2,0,1,1.0
6,4,0,1,1.0
7,5,0,1,1.0
13,5,0,1,1.0
3,5,0,1,1.0
20,2,1,1,1.0
1,2,0,1,1.0
7,0,0,1,1.0
15,3,0,1,1.0756
23,5,0,1,1.0
17,5,0,1,1.7779
11,0,0,1,1.0939
2,5,0,1,1.0
1,4,0,1,1.0
8,1,0,1,1.5061
6,4,0,1,1.0
2,5,0,1,1.0
0,5,0,1,1.0
2,3,0,1,1.0293
16,4,0,1,1.0
22,5,0,1,1.0
12,3,0,1,1.4856
22,3,0,1,1.0254
2,4,0,1,1.0
13,4,0,1,1.4658
22,3,0,1,1.0
7,3,0,1,1.0
14,0,0,1,1.372
8,4,0,1,1.867
20,1,0,1,2.3237
0,1,1,1,1.0
13,5,1,1,1.0
14,2,0,1,1.2744
2,3,0,1,1.0
2,0,0,1,1.0427
16,1,0,1,1.0
21,2,0,1,1.0
7,3,0,1,1.0
17,2,0,1,2.023
11,1,0,1,1.0312
12,1,0,1,1.3712
7,6,0,1,1.0
20,6,0,1,1.4487
11,5,0,1,1.0
5,5,0,1,1.0
9,5,0,1,1.3039
13,0,0,1,1.1772
10,5,0,1,1.5203
12,0,0,1,1.4451
3,3,0,1,1.0485
4,1,0,1,1.0
16,4,0,1,1.0
4,4,0,1,1.0361
22,2,0,1,1.0
23,0,0,1,1.0
3,3,0,1,1.0186
20,0,0,1,2.1863
22,0,1,1,1.0
9,1,0,1,1.6827
19,1,0,1,2.297
11,6,0,1,1.0
1,3,0,1,1.0943
3,4,1,1,1.0
22,1,0,1,1.0
11,6,0,1,1.0
16,5,0,1,1.0
14,0,0,1,1.4122
11,6,0,1,1.0
8,5,0,1,1.3346
7,4,0,1,1.069
15,6,0,1,1.0
20,6,1,1,1.0
5,2,0,1,1.03
10,1,0,1,2.0743
18,0,0,1,2.3908
21,6,0,1,1.0
17,1,0,1,2.389
22,0,0,1,1.0736
19,4,0,1,1.8337
16,3,0,1,1.0
22,4,0,1,1.0
15,3,0,1,1.0122
4,2,0,1,1.0991
9,3,0,1,2.0936
0,1,1,1,1.0
20,3,0,1,1.8853
5,5,0,1,1.0
9,3,0,1,1.6737
10,6,0,1,1.0406
4,6,0,1,1.0
21,2,0,1,1.0
8,4,1,1,1.0
4,6,0,1,1.0
13,4,0,1,1.205
23,1,0,1,1.0793
19,0,1,1,1.0112
9,4,0,1,1.8164
15,5,0,1,1.0
7,5,0,1,1.0
7,6,0,1,1.0
7,0,0,1,1.0
12,0,0,1,1.237
6,5,1,1,1.0
1,3,0,1,1.0
6,4,0,1,1.0073
0,6,0,1,1.0
9,1,0,1,1.5855
11,2,0,1,1.0262
3,4,1,1,1.0
21,0,0,1,1.0
7,4,0,1,1.0411
4,1,0,1,1.0851
21,2,0,1,1.0442
13,4,0,1,1.2516
11,3,0,1,1.0283
6,0,0,1,1.0745
17,2,0,1,1.9003
4,1,0,1,1.0193
7,3,0,1,1.0
23,1,0,1,1.0
12,0,0,1,1.3791
21,0,0,1,1.0
16,2,0,1,1.0264
3,1,0,1,1.0093
21,0,0,1,1.0
23,5,0,1,1.0
7,4,0,1,1.0
15,4,0,1,1.0026
12,6,0,1,1.0
13,6,0,1,1.0201
9,2,0,1,2.016
2,5,0,1,1.0
1,2,0,1,1.0
19,3,0,1,2.4734
20,1,0,1,2.1133
5,6,1,1,1.0
3,4,0,1,1.0
20,3,0,1,1.9807
18,3,0,1,2.4614
10,1,0,1,1.6251
11,2,0,1,1.0
8,0,0,1,1.6341
23,1,0,1,1.0135
12,1,0,1,1.2673
20,1,0,1,2.1612
1,1,0,1,1.0124
8,6,0,1,1.5908
7,1,0,1,1.0
16,5,0,1,1.0
10,6,0,1,1.24
11,6,0,1,1.0
10,0,0,1,1.8664
21,2,0,1,1.0
19,3,0,1,1.9699
14,1,0,1,1.271
0,4,0,1,1.0328
16,6,1,1,1.0
4,2,0,1,1.0
11,2,0,1,1.0864
14,5,0,1,1.0
23,4,0,1,1.0
5,5,1,1,1.0
16,4,0,1,1.0
19,1,0,1,2.1253
7,2,0,1,1.0
5,6,0,1,1.0
10,6,0,1,1.4358
22,3,0,1,1.0
7,5,0,1,1.0
5,6,0,1,1.0
3,5,0,1,1.0
9,4,0,1,2.0443
22,3,0,1,1.0
0,6,0,1,1.0
19,0,0,1,2.3272
22,1,0,1,1.0148
14,5,0,1,1.0
14,2,0,1,1.3119
23,5,0,1,1.0
7,3,0,1,1.0
9,1,0,1,1.595
9,6,0,1,1.1231
15,0,0,1,1.0105
7,0,0,1,1.0
14,4,0,1,1.2964
6,0,0,1,1.0
22,3,0,1,1.0538
11,2,0,1,1.0
6,3,0,1,1.0
1,0,0,1,1.0
5,0,0,1,1.0191
17,5,0,1,1.6144
21,0,0,1,1.0893
23,4,0,1,1.0
22,5,0,1,1.0
10,3,0,1,2.1432
15,5,0,1,1.0
13,1,0,1,1.2189
8,3,0,1,1.651
0,1,0,1,1.0
8,5,0,1,1.4084
21,3,0,1,1.0
8,4,0,1,1.8358
1,6,0,1,1.0
7,6,0,1,1.0
22,1,0,1,1.0087
15,4,0,1,1.0
20,6,0,1,1.694
7,4,0,1,1.064
12,3,1,1,1.0
17,6,0,1,1.6986
18,2,0,1,2.1869
6,5,1,1,1.0
20,2,0,1,2.0249
14,2,0,1,1.4067
18,3,0,1,2.339
2,0,0,1,1.0
5,2,0,1,1.084
23,5,1,1,1.0
12,5,0,1,1.0
16,2,0,1,1.0
23,1,0,1,1.0
20,0,0,1,2.1841
10,1,0,1,1.9601
17,6,0,1,1.5399
22,6,0,1,1.0
3,5,0,1,1.0
15,3,0,1,1.0
22,3,0,1,1.0
3,2,0,1,1.0945
10,3,0,1,2.0631
16,3,0,1,1.0255
6,5,0,1,1.0
1,5,0,1,1.0
21,0,0,1,1.0
1,6,0,1,1.0
22,3,0,1,1.046
20,3,0,1,1.9499
9,0,0,1,1.9684
21,3,0,1,1.0
15,2,0,1,1.0
15,2,0,1,1.0
4,5,0,1,1.0
21,0,0,1,1.0556
5,6,0,1,1.0
4,6,0,1,1.0
8,4,0,1,1.9556
8,5,0,1,1.4202
15,4,0,1,1.0
15,0,0,1,1.0339
15,4,0,1,1.0403
4,0,0,1,1.0
15,3,0,1,1.05
4,0,0,1,1.0349
13,6,0,1,1.0
4,6,0,1,1.0
0,0,0,1,1.0
9,4,0,1,2.1566
6,1,0,1,1.0
19,1,0,1,2.4554
6,2,0,1,1.0
0,5,0,1,1.0
1,6,0,1,1.0
13,4,0,1,1.2102
7,3,0,1,1.0146
8,2,0,1,2.1916
12,1,0,1,1.2516
10,4,0,1,2.0407
0,5,0,1,1.0
2,6,0,1,1.0
22,6,0,1,1.0
4,5,0,1,1.0
15,5,0,1,1.0
3,1,0,1,1.0
22,2,0,1,1.0
18,5,0,1,1.5359
8,3,0,1,1.6525
3,3,0,1,1.0985
5,3,0,1,1.0977
8,0,0,1,2.0705
18,0,0,1,1.9765
6,3,0,1,1.0749
18,2,0,1,1.8897
5,2,0,1,1.0
9,2,0,1,1.8976
13,0,0,1,1.3587
18,3,0,1,2.1829
15,5,0,1,1.0
23,0,0,1,1.0275
5,4,0,1,1.0
18,5,0,1,1.6385
23,6,0,1,1.0
2,1,0,1,1.0775
1,2,0,1,1.0
6,1,0,1,1.0
7,5,0,1,1.0
20,4,0,1,2.3717
11,5,0,1,1.0
5,5,0,1,1.0
17,0,1,1,1.1718
1,2,0,1,1.0
9,6,0,1,1.4121
16,0,0,1,1.0758
13,0,0,1,1.3417
6,1,0,1,1.0104
23,3,0,1,1.0
7,0,0,1,1.0
8,3,0,1,2.1379
20,6,0,1,1.6737
1,2,0,1,1.0
5,0,0,1,1.0
15,1,0,1,1.0
14,3,0,1,1.3513
2,3,0,1,1.0147
20,4,0,1,2.1947
9,6,0,1,1.4463
20,2,0,1,2.4352
19,2,0,1,1.8694
22,0,0,1,1.0803
20,6,0,1,1.2638
11,5,0,1,1.0
12,5,0,1,1.0
10,2,0,1,1.9587
14,4,0,1,1.2902
20,3,0,1,2.2204
6,2,0,1,1.055
6,6,0,1,1.0
17,4,0,1,1.9109
18,4,0,1,2.4367
8,2,0,1,1.6446
23,5,0,1,1.0
18,1,1,1,1.1043
12,1,0,1,1.1349
8,3,0,1,1.9884
22,0,0,1,1.0
13,5,0,1,1.0
12,5,0,1,1.0
4,5,0,1,1.0
9,4,0,1,1.6192
0,1,0,1,1.0
6,1,0,1,1.0885
0,1,0,1,1.0078
19,2,0,1,2.4407
19,2,0,1,2.1263
20,6,0,1,1.6486
4,2,0,1,1.0018
10,5,0,1,1.2983
16,6,0,1,1.0
20,6,0,1,1.7954
22,3,0,1,1.027
13,2,0,1,1.1659
14,3,0,1,1.3764
12,5,0,1,1.0
12,4,0,1,1.2667
3,2,0,1,1.0
18,2,0,1,1.7218
22,4,0,1,1.0643
8,5,0,1,1.1917
18,4,0,1,2.1695
7,6,0,1,1.0
12,4,0,1,1.2341
11,4,0,1,1.0
11,5,0,1,1.0
0,5,0,1,1.0
10,5,0,1,1.254
5,1,0,1,1.0
10,3,0,1,1.6776
16,4,0,1,1.0844
18,3,0,1,2.1694
7,0,0,1,1.0
18,1,0,1,1.8581
5,0,0,1,1.0
4,4,0,1,1.0785
12,5,0,1,1.0
6,3,0,1,1.0998
16,5,0,1,1.0
0,1,0,1,1.0
18,3,0,1,2.3245
8,3,0,1,1.9021
13,4,0,1,1.2896
8,3,0,1,1.8106
20,1,0,1,2.3992
4,6,0,1,1.0
21,5,1,1,1.0
14,2,1,1,1.0
18,6,0,1,1.5189
19,4,0,1,2.3225
14,4,0,1,1.2301
14,3,0,1,1.2905
14,3,0,1,1.2369
2,6,0,1,1.0
20,6,0,1,1.5824
2,2,0,1,1.0625
15,5,0,1,1.0
23,6,0,1,1.0
2,4,0,1,1.0
18,6,0,1,1.2698
20,4,0,1,2.1414
2,5,0,1,1.0
14,0,0,1,1.2187
12,2,0,1,1.3143
11,0,0,1,1.091
10,6,0,1,1.4151
10,4,0,1,1.731
20,1,0,1,2.1023
6,3,0,1,1.0959
3,0,0,1,1.0374
19,2,0,1,1.8697
20,0,0,1,2.0219
18,1,0,1,1.9646
22,4,0,1,1.0
22,4,0,1,1.0203
17,0,0,1,2.1494
5,4,0,1,1.0235
17,0,0,1,2.4255
20,5,0,1,1.3435
12,3,0,1,1.15
7,2,0,1,1.0952
22,5,0,1,1.0
11,2,0,1,1.0128
14,4,0,1,1.3669
10,4,0,1,1.8677
9,1,0,1,1.6225
2,6,0,1,1.0
6,4,0,1,1.057
8,6,0,1,1.2179
16,5,0,1,1.0
5,2,0,1,1.0
5,4,0,1,1.0547
2,6,0,1,1.0
16,5,0,1,1.0
23,5,0,1,1.0
2,6,0,1,1.0
18,2,0,1,2.2507
8,4,0,1,1.7201
18,4,0,1,2.3078
20,3,1,1,1.1005
20,4,0,1,2.3452
11,3,0,1,1.051
21,6,0,1,1.0
7,6,0,1,1.0
16,2,0,1,1.0
16,5,1,1,1.0
17,6,0,1,1.317
9,3,0,1,1.5653
18,1,0,1,1.9727
5,6,0,1,1.0
2,2,0,1,1.003
14,4,0,1,1.2281
18,5,0,1,1.3321
5,0,0,1,1.0
2,3,0,1,1.0
0,2,0,1,1.0
6,6,0,1,1.0
18,6,0,1,1.5194
20,6,0,1,1.5729
14,2,0,1,1.3044
1,2,0,1,1.0
22,2,0,1,1.0193
14,3,0,1,1.3561
23,6,0,1,1.0
20,2,0,1,1.9804
22,0,0,1,1.073
12,2,0,1,1.3237
10,1,0,1,2.013
6,1,0,1,1.0796
14,4,0,1,1.2646
8,5,0,1,1.1069
21,3,0,1,1.0097
2,3,0,1,1.0
14,6,0,1,1.0395
14,5,0,1,1.0
4,0,0,1,1.0
11,1,0,1,1.0049
2,1,0,1,1.0
19,2,0,1,2.1281
10,0,0,1,2.1484
20,5,0,1,1.3269
23,5,0,1,1.0
13,3,0,1,1.2832
22,0,0,1,1.0
22,3,0,1,1.0
15,6,0,1,1.0
23,4,0,1,1.0443
13,5,0,1,1.0
2,3,0,1,1.0553
18,4,0,1,2.2704
6,4,0,1,1.0282
3,4,1,1,1.0
19,0,0,1,2.2814
17,3,0,1,2.0078
16,5,0,1,1.0
22,4,0,1,1.0448
23,4,0,1,1.0505
8,2,0,1,2.266
22,2,0,1,1.0
17,4,0,1,2.0791
6,6,0,1,1.0
3,3,0,1,1.0051
11,6,1,1,1.0
5,1,0,1,1.0272
16,0,0,1,1.0
1,6,0,1,1.0
12,6,0,1,1.0
3,6,0,1,1.0
7,1,0,1,1.0
23,4,0,1,1.0744
0,4,0,1,1.0705
3,4,0,1,1.0
17,2,1,1,1.0666
22,3,0,1,1.0
13,3,0,1,1.3429
20,4,0,1,2.2881
9,1,0,1,1.7933
22,2,1,1,1.0
6,6,0,1,1.0
21,6,0,1,1.0
18,0,0,1,2.2187
20,6,0,1,1.6795
1,0,0,1,1.0
4,1,0,1,1.0705
0,5,1,1,1.0
14,2,0,1,1.3106
21,3,0,1,1.0
17,3,0,1,2.0413
10,4,1,1,1.0347
16,0,1,1,1.0
21,6,0,1,1.0
1,0,0,1,1.0519
20,4,1,1,1.2312
12,2,0,1,1.2271
20,6,0,1,1.4187
9,1,0,1,2.2767
4,3,0,1,1.0111
19,4,0,1,2.2519
3,2,0,1,1.0827
17,3,1,1,1.0525
10,2,0,1,2.179
4,2,0,1,1.0
18,3,0,1,1.8808
7,4,0,1,1.0913
4,4,0,1,1.0
3,3,0,1,1.0873
20,5,0,1,1.3408
13,1,0,1,1.1115
8,1,0,1,1.8897
9,3,0,1,1.7672
3,0,0,1,1.0907
3,3,0,1,1.0
0,3,0,1,1.0
5,2,0,1,1.0788
16,0,0,1,1.0607
0,1,0,1,1.0
1,2,0,1,1.0254
18,5,0,1,1.7254
20,3,0,1,2.1436
13,5,0,1,1.0
14,0,0,1,1.3113
21,1,0,1,1.0869
14,0,0,1,1.4768
11,5,0,1,1.0
22,0,0,1,1.0006
14,4,0,1,1.2962
15,2,0,1,1.0
9,5,0,1,1.4295
17,0,0,1,2.4932
20,4,0,1,2.5106
1,2,0,1,1.0318
13,1,0,1,1.3657
19,1,1,1,1.1216
23,3,0,1,1.0243
9,1,0,1,1.6839
11,1,0,1,1.0
11,6,0,1,1.0
19,3,0,1,2.2383
15,3,0,1,1.0
10,4,0,1,2.0469
13,1,0,1,1.4496
12,6,0,1,1.0
12,1,0,1,1.3382
20,6,0,1,1.3553
19,4,0,1,2.3342
7,0,0,1,1.0
11,6,0,1,1.0
19,2,0,1,2.4623
3,3,0,1,1.0
11,5,0,1,1.0
22,5,0,1,1.0
16,1,1,1,1.0
21,5,0,1,1.0
22,3,0,1,1.0
8,4,0,1,1.8642
2,2,0,1,1.0
14,6,0,1,1.0
10,0,0,1,1.824
16,3,0,1,1.0084
16,2,0,1,1.0149
4,0,1,1,1.0
0,3,0,1,1.037
2,6,0,1,1.0
16,2,0,1,1.0
12,1,0,1,1.2656
4,2,0,1,1.0384
3,1,0,1,1.0
4,5,0,1,1.0
4,6,0,1,1.0
8,3,0,1,1.8629
0,3,0,1,1.0
2,1,0,1,1.055
22,3,0,1,1.0108
16,5,0,1,1.0
13,4,0,1,1.4655
0,4,0,1,1.0
9,3,0,1,2.1448
0,1,0,1,1.0
10,6,0,1,1.226
17,4,0,1,2.5295
0,6,0,1,1.0
17,4,0,1,1.8081
1,0,0,1,1.0
10,5,0,1,1.1946
22,5,0,1,1.0
22,2,0,1,1.0
15,4,0,1,1.0726
12,4,0,1,1.4285
2,1,0,1,1.0
23,1,0,1,1.0
6,2,0,1,1.0
23,4,0,1,1.0
8,5,0,1,1.3128
0,1,0,1,1.0
14,0,0,1,1.3328
6,5,0,1,1.0
3,2,0,1,1.0302
18,2,0,1,1.9995
21,3,0,1,1.045
2,0,0,1,1.0
21,4,0,1,1.0
4,1,0,1,1.0
0,6,0,1,1.0
11,2,0,1,1.0487
13,2,0,1,1.3584
0,4,0,1,1.0
12,1,0,1,1.4227
18,3,0,1,1.9915
4,6,0,1,1.0
3,1,0,1,1.0298
0,1,0,1,1.0696
11,6,0,1,1.0
17,3,0,1,1.9852
11,2,0,1,1.0
3,6,0,1,1.0
5,6,0,1,1.0
1,6,0,1,1.0
17,4,0,1,1.8761
23,1,0,1,1.0
18,3,0,1,2.0028
12,1,0,1,1.1674
19,5,0,1,1.6946
10,5,1,1,1.0
18,6,0,1,1.5812
11,1,0,1,1.0
11,0,0,1,1.0607
20,5,0,1,1.2777
7,2,0,1,1.0
4,5,0,1,1.0
21,3,0,1,1.0
23,3,0,1,1.0
2,5,0,1,1.0
13,2,0,1,1.297
16,6,0,1,1.0
19,6,0,1,1.4068
8,0,1,1,1.0015
10,1,0,1,1.6098
11,2,1,1,1.0
22,3,0,1,1.0
8,2,0,1,1.6898
12,6,0,1,1.0
11,0,0,1,1.0
7,6,0,1,1.0
22,6,0,1,1.0
20,2,0,1,2.4407
16,3,0,1,1.0569
0,0,0,1,1.0
0,3,0,1,1.0
0,0,0,1,1.0976
0,1,0,1,1.0
18,4,0,1,2.2426
23,6,0,1,1.0
22,4,0,1,1.027
9,3,0,1,1.889
1,2,0,1,1.0593
20,1,0,1,2.016
19,0,0,1,2.4342
16,6,0,1,1.0
19,5,0,1,1.2328
11,0,0,1,1.0073
1,2,0,1,1.0
5,6,0,1,1.0
21,5,0,1,1.0
4,1,0,1,1.078
6,0,0,1,1.0
21,6,0,1,1.0
8,4,0,1,1.672
12,2,1,1,1.0
1,1,0,1,1.0412
18,5,0,1,1.3904
15,5,0,1,1.0
10,4,0,1,1.5736
21,1,0,1,1.0
19,1,0,1,2.0303
17,2,0,1,1.9923
14,3,0,1,1.348
5,5,0,1,1.0
15,4,0,1,1.0
5,3,0,1,1.0617
9,3,0,1,1.8783
19,4,0,1,2.0185
9,6,0,1,1.3012
3,6,0,1,1.0
10,2,0,1,2.058
7,0,0,1,1.0381
5,3,0,1,1.0
1,2,0,1,1.0812
3,2,0,1,1.024
6,6,0,1,1.0
16,0,0,1,1.0249
6,1,1,1,1.0
18,1,0,1,2.0426
2,6,0,1,1.0
13,4,0,1,1.3998
12,4,0,1,1.2129
20,6,0,1,1.3836
0,0,0,1,1.0
19,1,0,1,2.2559
16,1,0,1,1.0715
13,2,0,1,1.3082
12,5,0,1,1.0
1,2,0,1,1.0686
9,5,0,1,1.2847
2,3,0,1,1.0575
20,5,1,1,1.0
3,6,0,1,1.0
8,4,0,1,2.1234
11,0,0,1,1.0
22,1,0,1,1.0
16,0,0,1,1.0
19,0,0,1,2.2106
17,1,0,1,1.8388
7,4,0,1,1.0872
4,3,0,1,1.0
23,6,0,1,1.0
5,5,0,1,1.0
16,2,0,1,1.0
14,2,0,1,1.424
14,6,0,1,1.0
22,1,0,1,1.0
3,2,0,1,1.0151
9,3,0,1,1.9159
19,1,0,1,2.1924
7,6,0,1,1.0
6,0,0,1,1.0197
17,1,0,1,2.125
11,0,0,1,1.0663
18,2,0,1,2.0019
21,6,0,1,1.0
17,4,0,1,2.311
2,2,0,1,1.0498
18,3,0,1,2.2645
2,3,0,1,1.0
13,5,0,1,1.0
21,2,0,1,1.006
5,5,0,1,1.0
16,3,0,1,1.0126
2,3,0,1,1.0614
1,4,0,1,1.0
9,2,0,1,2.0668
19,4,0,1,2.2151
0,6,0,1,1.0
7,6,0,1,1.0
11,3,0,1,1.0748
17,2,0,1,2.0827
2,6,0,1,1.0
8,1,0,1,2.145
2,2,0,1,1.0906
2,5,0,1,1.0
16,2,1,1,1.0
19,4,0,1,1.9779
14,5,0,1,1.0
6,2,0,1,1.0255
5,2,0,1,1.0
10,5,1,1,1.0
18,2,0,1,2.4158
2,0,0,1,1.0166
4,5,0,1,1.0
21,2,0,1,1.0
6,5,1,1,1.0
19,6,0,1,1.7682
16,5,0,1,1.0
2,0,0,1,1.0
17,1,0,1,1.8173
2,0,0,1,1.0
5,4,0,1,1.0
11,6,0,1,1.0
21,0,0,1,1.0
19,4,0,1,2.3929
23,2,0,1,1.0074
6,2,0,1,1.0
17,3,0,1,1.9283
7,3,0,1,1.0
22,4,0,1,1.0373
19,0,0,1,1.7868
15,1,0,1,1.0
20,4,0,1,1.9178
22,3,0,1,1.0837
17,4,0,1,2.1354
13,4,0,1,1.3332
11,3,0,1,1.0
18,2,0,1,1.8553
18,6,0,1,1.4567
14,6,1,1,1.0
13,0,0,1,1.3836
21,3,0,1,1.0
4,4,0,1,1.0
4,6,0,1,1.0
14,4,1,1,1.0
17,1,0,1,2.3336
21,5,0,1,1.0
8,0,0,1,1.6441
8,1,0,1,1.6008
13,1,0,1,1.2753
11,1,0,1,1.0763
6,0,0,1,1.0735
21,1,0,1,1.0
20,5,0,1,1.3028
19,1,0,1,2.1137
19,3,0,1,1.8348
11,6,1,1,1.0
5,3,0,1,1.0841
17,3,0,1,2.2449
8,1,0,1,2.177
23,5,0,1,1.0
6,1,0,1,1.0016
8,2,0,1,1.525
7,3,0,1,1.0911
18,3,0,1,2.0721
13,6,0,1,1.0
1,1,0,1,1.0221
14,3,0,1,1.3109
13,1,0,1,1.2678
12,3,0,1,1.2149
15,0,0,1,1.0
7,4,0,1,1.0806
14,5,0,1,1.0
10,2,0,1,2.1054
5,3,0,1,1.0761
5,1,0,1,1.0829
3,4,0,1,1.0752
22,5,0,1,1.0
20,1,0,1,2.5163
14,4,0,1,1.2528
0,4,0,1,1.0
10,4,0,1,2.0591
8,1,0,1,2.1146
7,6,0,1,1.0
10,1,0,1,1.5966
2,2,0,1,1.0
10,1,0,1,2.0809
15,2,1,1,1.0
23,4,0,1,1.0873
21,6,0,1,1.0
17,6,0,1,1.4297
1,2,0,1,1.0
3,4,0,1,1.0788
18,4,0,1,1.8482
13,6,0,1,1.0
16,4,0,1,1.0
11,1,0,1,1.0
12,5,0,1,1.0
8,4,0,1,2.1093
12,3,0,1,1.2253
12,6,0,1,1.0
0,5,0,1,1.0
15,2,0,1,1.023
8,0,0,1,1.8771
12,3,0,1,1.3893
7,1,0,1,1.0
13,5,0,1,1.0
20,2,0,1,2.4148
18,0,0,1,2.5493
21,6,0,1,1.0
11,5,0,1,1.0
21,5,0,1,1.0
16,4,0,1,1.0
7,1,0,1,1.0
18,5,0,1,1.6589
8,3,1,1,1.1161
0,2,0,1,1.0
15,3,0,1,1.0065
9,3,0,1,2.0627
10,6,0,1,1.3495
7,4,0,1,1.0645
16,4,0,1,1.0356
17,0,0,1,2.51
16,0,0,1,1.0
2,3,0,1,1.0
19,4,0,1,2.4235
8,6,0,1,1.3916
17,6,0,1,1.4481
8,5,0,1,1.3526
23,3,0,1,1.0123
5,2,0,1,1.0406
15,5,0,1,1.0
1,2,0,1,1.0552
20,2,0,1,2.5117
13,0,0,1,1.3275
15,0,0,1,1.0357
0,3,0,1,1.0192
5,4,0,1,1.052
17,6,0,1,1.3653
21,6,1,1,1.0
8,3,0,1,2.1377
15,2,0,1,1.0
19,2,0,1,2.081
19,3,0,1,1.8302
15,1,0,1,1.0
1,2,0,1,1.0
7,4,0,1,1.0
23,5,0,1,1.0
3,2,0,1,1.0485
14,0,0,1,1.2568
14,3,0,1,1.3334
9,2,0,1,1.5955
8,4,1,1,1.0
0,4,0,1,1.0
12,4,0,1,1.1921
17,5,1,1,1.0
10,2,0,1,1.6408
5,0,0,1,1.0671
3,3,0,1,1.0
2,3,0,1,1.0
22,5,0,1,1.0
20,0,0,1,2.0552
0,5,0,1,1.0
19,2,0,1,2.3502
0,1,0,1,1.061
16,5,0,1,1.0
15,6,0,1,1.0
23,3,0,1,1.0
21,5,0,1,1.0
0,4,0,1,1.0
1,6,0,1,1.0
14,0,0,1,1.1268
1,3,0,1,1.0411
11,1,1,1,1.0
1,6,0,1,1.0
22,2,0,1,1.0333
10,3,0,1,1.5592
22,1,0,1,1.0
2,1,0,1,1.0257
17,5,0,1,1.7935
6,6,0,1,1.0
15,1,0,1,1.054
21,1,0,1,1.0
16,4,0,1,1.0536
15,3,0,1,1.0
14,6,0,1,1.0
7,1,0,1,1.0732
17,5,0,1,1.3975
15,1,0,1,1.0248
5,6,0,1,1.0
14,6,0,1,1.0
23,1,0,1,1.0
15,0,0,1,1.0702
17,1,0,1,2.301
14,4,0,1,1.2803
13,2,0,1,1.1913
0,6,0,1,1.0
23,1,0,1,1.0
4,1,0,1,1.0
19,1,0,1,2.1635
21,2,0,1,1.0663
14,0,1,1,1.0
2,4,1,1,1.0
12,1,0,1,1.396
